date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi
2022-08-14,85.3,58.13333333333333,819.0,85.95,68.0625,30.0,0.8733333333333334,0.16666666666666666,0.4395833333333334,155.08333333333334,92.25
2022-08-15,49.925000000000004,33.36666666666667,854.0833333333334,63.4,33.34583333333333,25.083333333333332,0.21166666666666667,6.125,1.73125,140.33333333333334,82.875
2022-08-16,38.21666666666667,26.754166666666666,418.75,57.20416666666667,40.958333333333336,40.791666666666664,0.22999999999999998,0.0,1.9354166666666666,66.41666666666667,43.875
2022-08-17,87.0,60.55416666666667,633.5416666666666,68.76666666666667,100.14999999999999,57.416666666666664,0.8937499999999999,0.625,0.7854166666666668,127.25,77.66666666666667
2022-08-18,103.39583333333333,72.19166666666666,879.3333333333334,74.78333333333333,131.02916666666667,23.833333333333332,1.6475,0.125,0.09999999999999999,152.75,88.41666666666667
2022-08-19,55.32916666666667,38.49166666666667,628.0416666666666,54.854166666666664,86.75,34.208333333333336,0.24083333333333334,2.625,2.035416666666667,150.54166666666666,91.83333333333333
2022-08-20,58.6625,40.7625,489.2916666666667,65.38333333333334,75.80416666666666,33.625,0.39666666666666667,0.375,1.6041666666666667,103.25,69.25
2022-08-21,79.22083333333333,54.862500000000004,782.3333333333334,85.85000000000001,65.9375,32.375,1.11,2.125,0.9624999999999999,116.125,73.58333333333333
2022-08-22,52.354166666666664,36.525,452.1666666666667,58.68333333333334,25.125,35.375,0.37000000000000005,0.875,1.5604166666666666,146.08333333333334,85.33333333333333
2022-08-23,24.054166666666664,16.129166666666666,401.0,47.11666666666667,19.366666666666667,19.416666666666668,0.10208333333333335,2.75,1.46875,66.625,41.75
2022-08-24,59.25833333333333,40.5625,632.0,66.09166666666667,53.987500000000004,21.5,0.32625,3.9166666666666665,1.40625,85.79166666666667,58.041666666666664
2022-08-25,52.958333333333336,32.262499999999996,685.5,60.40833333333333,39.65,21.833333333333332,0.2404166666666667,19.75,1.8729166666666668,110.41666666666667,71.75
2022-08-26,37.083333333333336,24.599999999999998,601.9166666666666,51.35833333333333,26.4375,18.333333333333332,0.16333333333333333,5.333333333333333,1.3354166666666665,79.08333333333333,58.583333333333336
2022-08-27,38.19166666666667,26.28333333333333,653.9166666666666,47.475,35.75416666666667,20.5,0.11875000000000001,1.7083333333333333,1.71875,78.875,60.041666666666664
2022-08-28,85.32083333333334,59.520833333333336,1273.6666666666667,98.02499999999999,82.91666666666667,3.25,0.3283333333333333,1.0833333333333333,0.38958333333333334,119.95833333333333,75.08333333333333
